UserId,ProductId,Product Name,Summary,Text
A184K5PFSEL337,7310172101,Dog Treat,Two paws up!,"My dog goes bonkers for these treats! They seem to be crazy delicious. Some of the pieces are so small, Lulu doesn't have to chew them; she seems to swallow them whole. I wonder how she even tastes them! But she must, because she whines and acts like a obnoxious brat every time I go near the bucket.<br /><br />I like that the treats don't have any additives. They really stink, though, and the smell stays on your fingers. The smell and the price are the only downsides. Also, I wish the container said how many calories the treats have so I could compare them to other natural treats like Fruitables. The vet said Lulu is getting fat (to which I replied ""Yo momma is fat!"") and that we should start watching her calories.<br /><br />If you're curious about the consistency of the size of the pieces, please see the photos I posted. There's some variation in size, and when I tip the bucket, I see more crumbly pieces at the bottom, but I don't foresee Lulu turning her nose up at them!"
A2YYTZDZD7V7MX,7310172101,Dog Treat,A great treat,"My young Havapoo was very unhappy when I put him in his cage at night.<br />After I bought this product for him as a treat before going to bed, he is readily willing to enter his cage, munch a few little pieces of the dried liver and go to sleep quite happy. I can recommend this product to all pet lovers."
A3RPJGRMYTU59U,7310172101,Dog Treat,Best treat on the market,"Excellent Product,,My 15# dog loves these things--Turns her nose up at every thing else--I would very much recommend this product for dogs !!Big Plus--There made in the U.S.A."
A34BRSDS9MJXTZ,7310172101,Dog Treat,"Dogs love them, but pieces aren't sized uniformly and they melt when wet","I buy a big tub of these for my dog about every 3-4 months. He loves them. I do mix them in with other treats, so he does not get a steady diet of them. They are given out as the ""special"" treat, being one notch above a standard, wheat-free dog cookie.<br /><br />While these are great treats, they are not as ""hypnotic"" as real meat is. And, given the price, and how inexpensive some good-quality meat is at the grocery store, if you truly want to mesmerize your dog, go with real meat. Its pretty funny that so many of us are paying $7-9 for little bags of dog treats when we could be buying real beef for about $4-5 a pound.<br /><br />However, most of us don't want slimy hands all day, so we use treats. I use these out when walking my dog, and carry them when we go out backpacking or on long day hikes. I like them because they are feather light, but just don't get them wet or they turn to mush. My dog's interest in them after they get wet goes down a lot.<br /><br />I do wish the pieces were more uniformly sized, but they aren't too hard to break apart."
ABEIRM40JQHHN,7310172101,Dog Treat,Jah,Gold standard for training treats. Have used for 10 years of training. Never met a dog that didn't love them.  Fast easy service thru Amazon sellers.
A1E0TDGRVZKCWK,7310172101,Dog Treat,No Mess and dogs love them!,"Finally a treat both me and my puppy like. Doesn't have a strong odor, but dogs still love them. Plus, as a freeze-dried treat they don't make your fingers greasy.<br />A healthy treat that my puppy will actually eat!"
A2EDWI5EGP4V9N,7310172101,Dog Treat,Really good treats for training,"I've been using these for my puppy with training and he absolutely loves them.<br /><br />The only inconvenience I find is that, while each piece varies greatly in size, they are pretty large.  So, I cut them up into pieces appropriate to the size practical for training.  Each time he gets one it is just a little piece, and that works great.<br /><br />Since I do cut them up, I don't find these to be expensive at all because they really go a long way.<br /><br />The other important thing is the list of ingredients.  They are not full of junk.  In fact, there is NO junk in them.  Just beef liver.  I like that, as I really try to know that I'm giving him good quality foods and treats."
A143HKSYU2FQP0,7310172101,Dog Treat,Dog Treat,Very happy with the product and shipping.  Thanks.  Always like doing business with Amazon.
A21D27EKHICKY3,7310172101,Dog Treat,great treats,"These are the best training treats you can buy.  My dog is more motivated in doggie class because of these treats than any other dog in class.  He loves these treats so much that he is not very interested in most other dog treats, which keeps life simple."
A2EMJYWOXVQGIN,7310172101,Dog Treat,Best treats we've tried so far,My 5 month old lab goes nuts over these liver treats.  Our vet recommended these as a healthy treat.  Our pup acts like a cat with catnip over these. A big hit. The price and size are excellent and should last a good while.
A16J84BXTPH30,7310172101,Dog Treat,Great treats - dog loves them,"Though they might be a bit pricey for just the average dog owner like myself (as opposed to say someone in a profession working with dogs), they're great treats.<br />Perfect size for the quick little snack on the run.<br />And yeah... my dog loves these. At 13, she's getting pretty finicky, and these will gather her full attention.<br />Recommended."
A2EIKJ2XFU6J9T,7310172101,Dog Treat,Great but expensive,"It is a great product. It is very nutritional and our dogs absolutely love them. My only issue is that it is outrageously expensive. It is about four times as expensive as coffee per pound, and coffee is already expensive. Liver is a very cheap meat so why $25 per pound. Our problem is our dogs will do anything to get one of these treats, so were stuck."
AIBHCBMBC8Z66,7310172101,Dog Treat,All Natural and Dogs Love them,"We have been using these dog treats for a long time.  The dogs love them a lot!  You cannot go wrong with these because they are all natural.<br />The only thing that I would say is a little disappointing about them is that some of the pieces are very small making them no good as treats.  You end up with liver ""dust"" when the larger pieces are used.  I generally take this ""dust"" and mix it into home made dog food for extra flavor.  Therefore, no product gets wasted."
A3TFIDKZC95ZK7,7310172101,Dog Treat,Pro treat indeed!,Bought these based on the review and the type of treat. My Peagle puppy loves these more than cheese! Perfect for training and they can be cut up easily so you don't overfeed. Great price compared to other treats of the same quality. Highly recommended.
A129LFK27JMYB3,7310172101,Dog Treat,Trainng tool,Wonderful treat for training!  Perfect cube size for large dog.  Somew crumbling of product once you get to the bottom; spread on their food for a special treat.
A263978BIOCRZV,7310172101,Dog Treat,Good all natural treats,My dogs love these treats. The only problems I've encountered with these are the left over powder at the bottom and the sizes are not uniform; many big pieces and many very small pieces (very minor problems). But they are all natural and don't upset my dogs stomachs.
A2RZCYP0F964WQ,7310172101,Dog Treat,No more Black Tears,"I am a white, white Maltese. Before Mommy started giving me the Pro-Treat Beef Liver, freeze dried, my tears were black and stained my face. With my enjoying one treat per day, my beautiful white face is so beautiful.  I eat only natural, non colored food and drink spring water. But Mommy says the treats were the icing on the cake. AND, I love them too."
AMG0MU63Y2KUC,7310172101,Dog Treat,This is good stuff!!!,"We have a miniature Dachshund named Buck. We used this product to house and obedience train him. Now we use this as his daily treat, and he loves it! My Vet. told me this is a nearly prefect low fat treat. As a result of using Pro-Treat, we hardly ever have to use a leash while walking Buck. If it were not for local leash laws, we would not own a leash. The only problem I see with this product is the inconsistent size of the peices. It ranges from powder to 1 inch square, and every thing in between. I have done lots of research and Amazon is the best place to buy this stuff"
AJ1CE24O54TFM,7310172101,Dog Treat,Great liver treats-extra benefits for white dogs,"These treats are 100% beef liver--nothing else. You can't ask for anything healthier than that! Just don't overfeed them. They're treats, not food. Remember that. Your dog would prefer you forget that distinction, because he will love them that much. If you have a small white dog you are probably familiar with the red eye stains. Most people don't know that adding liver to their diet every day will get rid of that ugly stain. Don't exceed the recommended amount. The stain that's already there won't go away, it will have to grow out and be trimmed away by your groomer. But in a few weeks you should notice that white hair is growing in at the base of the old stains."
A27RU85KTI2QJ1,7310172101,Dog Treat,Great dog treats,"These dog treats are great motivators. At first the price seems high, but they last a long time because only a few need to be used in each training session. The piece sizes are not uniform, so I often break larger ones in half. The only downside is a tendency to crumble if you carry them in a pants pocket for too long."
