INFORMACIÓN GENERAL ESTACIONES,,,,,,,,,NORMAL CLIMATOLÓGICA ESTÁNDAR DE No DE DÍAS CON LLUVIA ≥ 1 mm PARA EL PERIODO 1991-2020,,,,,,,,,,,,,  Cumplen la directriz No 1203 del 2017 de la OMM,
CODIGO,CATEGORIA,ESTACIÓN,MUNICIPIO,DEPARTAMENTO,AO,ALTITUD (m),LONGITUD,LATITUD,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,ANUAL, Número de meses,% de cumplimiento
12020010,PM,Pueblo Bello,Turbo,Antioquia,1,10,"-76,52","8,20","3,9","2,6","3,9","8,7","11,2","10,2","10,5","10,7","9,7","9,6","9,0","6,4","96,5",360,"100,0%"
12010120,PM,Santa Martha,Turbo,Antioquia,1,130,"-76,65","7,92","5,7","4,4","6,4","12,6","15,4","16,3","16,1","15,3","14,4","13,8","13,3","11,0","144,7",359,"99,7%"
11070020,PM,El Roble,Urrao,Antioquia,1,250,"-76,23","6,33","10,3","9,4","12,9","17,4","20,8","17,1","14,8","15,3","17,4","20,7","20,7","14,2","191,0",360,"100,0%"
11070030,PM,La Clarita,Urrao,Antioquia,1,2150,"-76,16","6,54","12,8","12,4","18,9","22,4","22,4","17,2","13,7","16,8","19,5","23,7","24,2","17,2","221,4",352,"97,8%"
11075020,CO,Urrao,Urrao,Antioquia,1,1833,"-76,14","6,30","8,3","8,9","12,6","17,1","20,7","17,4","15,8","16,1","17,9","19,5","17,8","12,3","184,5",314,"87,2%"
27020260,PM,El Tesoro,Valdivia,Antioquia,1,10,"-75,30","7,25","7,7","6,9","12,1","18,8","22,4","21,4","20,8","21,6","19,7","22,6","20,6","12,1","206,8",353,"98,1%"
26250060,PM,Puerto Raudal,Valdivia,Antioquia,1,125,"-75,33","7,37","8,2","7,7","12,9","18,0","23,3","21,2","21,6","22,1","21,7","23,3","21,7","15,5","217,1",323,"89,7%"
26240150,PM,Puerto Valdivia,Valdivia,Antioquia,1,150,"-75,40","7,29","8,0","7,6","10,4","16,4","19,2","20,5","20,4","19,7","19,1","20,6","17,3","13,0","192,3",316,"87,8%"
26255020,CO,Santa Isabel,Valdivia,Antioquia,1,1131,"-75,44","7,16","10,8","11,1","14,8","20,1","24,4","23,1","23,7","22,9","22,7","23,6","20,9","14,4","232,4",360,"100,0%"
23100030,PM,El Tigre ,Vegachí,Antioquia,1,1450,"-74,79","6,84","3,9","4,6","9,3","14,2","17,1","13,5","15,0","14,7","16,2","16,5","13,9","6,6","145,5",360,"100,0%"
23105030,CO,Vegachí,Vegachí,Antioquia,1,990,"-74,80","6,77","3,9","5,4","10,5","17,1","18,8","15,3","16,0","16,9","18,1","17,7","14,3","7,7","161,8",339,"94,2%"
26200130,PM,Bolombolo,Venecia (Antioquia),Antioquia,1,1700,"-75,84","5,97","6,4","7,6","10,6","13,1","16,8","13,8","12,6","13,3","15,1","14,5","14,3","9,3","147,3",359,"99,7%"
11060010,PM,Buchado,Vigia Del Fuerte,Antioquia,1,18,"-76,78","6,42","8,5","7,7","8,4","11,5","12,4","12,8","12,3","12,5","12,3","12,6","13,1","11,4","135,5",353,"98,1%"
27020200,PG,Cedeno,Yarumal,Antioquia,1,2400,"-75,36","7,07","7,9","9,8","14,0","20,0","23,2","21,6","21,0","20,6","20,4","21,8","19,5","12,3","212,1",360,"100,0%"
27020220,PM,Los Llanos de Cuiba ,Yarumal,Antioquia,1,2750,"-75,48","6,81","6,9","8,7","14,9","19,4","22,5","18,8","18,8","18,2","18,7","20,9","16,6","10,8","195,2",326,"91,0%"
27020190,PM,Yarumal,Yarumal,Antioquia,1,2400,"-75,42","6,96","8,0","8,4","14,1","20,1","24,2","21,6","21,4","20,2","20,6","21,9","19,2","11,9","211,6",340,"94,4%"
23100040,PM,Yolombó,Yolombó,Antioquia,1,965,"-75,01","6,59","5,5","6,8","11,8","16,0","18,1","12,6","12,7","14,1","15,9","16,1","14,3","8,4","152,3",345,"95,8%"
23160010,PM,Yondo,Yondó (Casabe),Antioquia,8,85,"-73,94","7,09","2,5","3,8","8,1","10,3","12,2","9,6","8,4","10,5","11,8","12,7","10,4","5,5","105,7",359,"99,7%"
27040020,PM,Alto del Indio,Zaragoza,Antioquia,1,125,"-74,95","7,53","4,5","4,3","7,3","13,5","18,0","15,8","15,7","17,4","16,1","18,3","15,3","8,7","154,8",314,"87,2%"
27030090,PM,El Bosque,Zaragoza,Antioquia,1,220,"-74,84","7,32","6,7","5,8","9,1","14,4","18,0","16,3","16,5","17,3","17,4","18,8","17,4","12,6","170,2",359,"99,7%"
27030210,PM,Zaragoza,Zaragoza,Antioquia,1,50,"-74,87","7,49","5,0","4,7","8,2","13,0","16,4","14,8","15,7","15,9","15,1","17,0","16,4","10,6","152,6",359,"99,7%"
37055010,SP,Aeropuerto Santiago Pérez,Arauca,Arauca,8,128,"-70,74","7,07","0,9","1,8","4,2","10,5","16,0","19,1","18,5","15,2","13,3","10,3","7,8","3,5","121,1",333,"92,5%"
37050040,PM,Matezamuro,Arauca,Arauca,8,150,"-70,85","6,97","0,9","0,8","2,8","7,5","11,4","14,2","14,3","10,7","8,3","7,6","5,2","1,9","85,6",347,"96,4%"
37050050,PM,Villanueva,Arauca,Arauca,8,100,"-70,27","6,94","0,9","1,3","2,8","7,5","11,6","14,8","14,9","12,3","10,5","7,5","4,4","1,5","90,0",348,"96,7%"
37050010,PM,Arauquita,Arauquita,Arauca,8,100,"-71,42","7,04","1,9","1,8","4,1","9,8","13,8","16,1","15,7","11,4","9,7","10,1","9,1","4,2","107,7",356,"98,9%"
36037010,LM,Paraiso Peregrino,Cravo Norte,Arauca,3,72,"-69,64","6,04","1,4","1,2","3,9","9,7","15,1","17,8","17,7","14,3","13,4","10,9","7,7","2,6","115,6",330,"91,7%"
36030030,PM,Morichal,Tame,Arauca,6,300,"-71,71","6,57","2,6","2,5","6,1","11,6","13,0","15,7","15,2","13,2","12,2","11,4","7,8","4,0","115,2",324,"90,0%"
36020030,PM,Santa Inés,Tame,Arauca,6,860,"-71,98","6,23","2,2","2,8","6,9","13,9","16,8","17,0","17,3","15,8","15,6","16,5","11,2","4,4","140,6",330,"91,7%"
36025010,CO,Tame,Tame,Arauca,6,350,"-71,75","6,46","1,7","2,0","4,2","10,6","13,0","14,9","13,0","11,0","10,8","10,8","6,6","2,8","101,5",318,"88,3%"
17025020,SP,Aeropuerto El Embrujo,Isla de Providencia,"Archipiélago de San Andres, Providencia y Santa Catalina",11,7,"-81,36","13,36","13,4","8,2","5,0","3,5","8,7","13,4","15,9","14,7","15,5","18,9","18,1","14,7","150,0",329,"91,4%"
17020040,PM,Agua Dulce,Isla de Providencia,"Archipiélago de San Andres, Providencia y Santa Catalina",11,95,"-81,39","13,34","12,8","7,3","3,7","3,0","8,7","11,6","14,5","13,8","15,0","20,2","18,2","14,8","143,6",340,"94,4%"
17020030,PM,San Felipe,Isla de Providencia,"Archipiélago de San Andres, Providencia y Santa Catalina",11,12,"-81,39","13,36","9,6","6,0","2,9","1,8","8,4","11,8","13,8","12,8","13,0","18,0","16,8","11,4","126,2",346,"96,1%"
17015010,SP,Aeropuerto Sesquicentenario,Isla de San Andrés,"Archipiélago de San Andres, Providencia y Santa Catalina",11,1,"-81,73","12,54","12,4","7,9","4,5","3,9","9,3","13,5","16,1","15,8","15,6","18,4","19,1","15,2","151,8",339,"94,2%"
17010010,PG,Empoislas,Isla de San Andrés,"Archipiélago de San Andres, Providencia y Santa Catalina",11,80,"-81,72","12,54","11,4","7,7","4,6","3,6","9,6","13,2","15,6","14,3","15,2","18,4","19,3","16,0","148,9",342,"95,0%"
17010020,PM,Hoyo Soplador,Isla de San Andrés,"Archipiélago de San Andres, Providencia y Santa Catalina",11,2,"-81,73","12,48","8,0","4,5","2,4","2,2","7,4","10,0","12,3","10,3","10,9","14,3","14,3","11,1","107,7",335,"93,1%"
29040020,PM,Montebello,Baranoa,Atlantico,2,100,"-74,91","10,71","0,4","0,7","1,3","4,6","8,5","7,3","6,8","9,6","10,2","10,1","7,8","2,5","69,9",350,"97,2%"
29040250,PM,Campo de la Cruz,Campo De La Cruz,Atlantico,2,4,"-74,89","10,38","0,5","0,4","2,0","5,4","8,4","7,4","7,8","8,1","9,1","9,4","6,4","1,9","66,8",349,"96,9%"
29040260,PM,Candelaria,Candelaria (Atlántico),Atlantico,2,4,"-74,89","10,46","0,5","0,5","1,2","4,3","6,4","4,6","5,1","6,4","7,2","7,6","4,3","1,8","50,0",352,"97,8%"
29040200,PM,Lena,Candelaria (Atlántico),Atlantico,2,45,"-74,89","10,52","0,7","0,5","1,4","4,5","6,3","5,3","4,9","5,9","7,4","7,3","5,0","1,8","50,8",356,"98,9%"
29045110,CO,Juan de Acosta,Juan De Acosta,Atlantico,2,20,"-75,05","10,83","0,3","0,1","0,5","3,6","8,0","8,0","7,5","9,6","11,5","11,6","8,9","2,2","71,9",329,"91,4%"
29030140,PM,San José,Luruaco,Atlantico,2,20,"-75,11","10,44","0,9","0,6","1,6","5,0","9,1","7,6","6,9","9,1","10,1","11,9","8,6","3,3","74,6",341,"94,7%"
29035080,CP,Normal Manatí,Manatí,Atlantico,2,10,"-74,95","10,45","0,9","0,5","2,6","5,8","9,5","8,5","8,0","10,0","10,6","11,1","7,2","3,4","78,0",354,"98,3%"
14010090,PM,El Porvenir,Piojó,Atlantico,2,40,"-75,16","10,71","0,4","0,2","0,7","3,3","6,5","7,0","5,3","7,1","7,3","9,3","6,0","2,2","55,3",344,"95,6%"
14010020,PM,Hibacharo,Piojó,Atlantico,2,80,"-75,14","10,72","0,3","0,2","0,7","3,3","7,9","6,9","6,4","8,6","9,5","11,2","8,2","2,2","65,5",349,"96,9%"
14010010,PG,Piojo,Piojó,Atlantico,2,320,"-75,11","10,75","0,4","0,2","1,0","4,3","9,3","9,6","7,9","10,4","11,5","13,0","8,9","2,6","79,2",354,"98,3%"
29040080,PM,Polonuevo,Polonuevo,Atlantico,2,80,"-74,86","10,78","0,5","0,2","1,0","3,7","7,9","6,3","5,9","8,2","9,1","9,2","6,4","2,1","60,5",314,"87,2%"
29040300,PM,Puerto Giraldo,Ponedera,Atlantico,2,5,"-74,82","10,51","0,5","0,3","1,1","4,3","6,2","6,3","5,4","6,2","7,7","7,4","5,7","1,3","52,2",352,"97,8%"
29040230,PM,Puerto Colombia,Puerto Colombia (Atlántico),Atlantico,2,5,"-74,97","10,99","0,1","0,1","0,1","0,9","4,1","3,2","2,6","4,4","5,9","6,4","4,3","0,7","32,9",351,"97,5%"
29030410,PM,Casa de Bombas,Repelón,Atlantico,2,10,"-75,13","10,41","0,4","0,3","1,2","3,5","6,8","6,3","6,1","7,9","7,5","8,9","6,0","1,7","56,6",348,"96,7%"
29030270,PM,Loma Grande,Repelón,Atlantico,2,15,"-75,13","10,43","0,6","0,4","1,4","4,1","7,6","6,4","6,4","7,8","8,0","9,3","5,6","2,2","59,8",349,"96,9%"
29040290,PM,Los Campanos,Sabanalarga (Atlántico),Atlantico,2,100,"-74,97","10,56","0,8","0,5","1,3","4,2","6,5","5,3","6,3","7,0","7,8","7,4","5,1","2,1","54,4",351,"97,5%"
29045000,CP,Sabana Larga - AUT ,Sabanalarga (Atlántico),Atlantico,2,100,"-74,92","10,64","1,2","0,7","2,3","6,7","8,8","8,3","8,1","9,0","9,8","9,9","7,7","2,8","75,3",310,"86,1%"
29040270,PM,Hacienda El Rabon ,Santa Lucia,Atlantico,2,4,"-74,96","10,39","0,5","0,3","1,2","3,8","5,1","3,6","4,0","5,2","5,1","5,4","4,7","1,3","40,3",319,"88,6%"
29045190,SP,Aeropuerto E. Cortissoz - AUT ,Soledad,Atlantico,2,14,"-74,78","10,92","0,2","0,1","0,4","2,6","7,2","6,6","5,7","7,7","10,5","11,3","7,3","1,6","61,1",342,"95,0%"
29040310,PM,San Pedrito Alerta,Suan,Atlantico,2,8,"-74,92","10,28","0,7","0,7","2,7","6,8","8,3","9,0","8,8","9,4","9,3","10,3","6,5","1,8","74,4",344,"95,6%"
14010100,PM,La pintada ,Tubará,Atlantico,2,200,"-75,00","10,96","0,1","0,1","0,5","2,5","6,6","6,5","4,7","8,5","10,6","11,1","7,9","1,6","60,6",326,"90,6%"
29040240,PG,Usiacurí,Usiacurí,Atlantico,2,100,"-74,98","10,74","0,7","0,5","1,8","5,3","9,5","8,8","8,1","10,2","11,9","11,5","8,7","2,5","79,5",351,"97,5%"
25020030,PM,Guacamayo,Achí,Bolívar,1,30,"-74,51","8,73","2,0","2,1","3,7","5,8","9,9","9,2","8,7","11,3","10,7","14,5","14,5","9,0","101,4",357,"99,2%"
25020350,PM,Guaranda,Achí,Bolívar,1,30,"-74,54","8,49","1,8","1,9","4,1","8,0","13,0","13,3","12,0","14,4","13,6","15,5","13,3","6,1","116,9",355,"98,6%"
25020970,PM,Arenal,Arenal,Bolívar,8,74,"-73,94","8,46","1,1","0,9","4,3","7,4","11,2","7,5","6,7","10,7","10,7","13,1","8,2","2,1","84,0",332,"92,2%"
29030040,PG,Arjona,Arjona,Bolívar,2,60,"-75,35","10,25","1,4","1,1","3,0","7,6","10,5","10,5","9,8","11,2","12,0","12,8","9,6","4,6","94,2",344,"95,6%"
29030320,PM,Rocha,Arjona,Bolívar,2,5,"-75,40","10,10","0,5","0,5","1,5","3,8","6,6","6,1","6,7","7,2","7,1","8,5","7,3","2,7","58,5",346,"96,1%"
25020880,PM,Barranco de Loba,Barranco De Loba,Bolívar,2,25,"-74,11","8,95","1,6","1,9","4,8","8,7","12,1","9,6","8,7","11,7","13,3","13,8","11,8","4,9","102,9",346,"96,1%"
25027630,LM,Rio Nuevo ,Barranco De Loba,Bolívar,2,23,"-74,25","8,81","1,4","1,2","3,3","6,3","10,1","7,7","8,6","9,9","11,7","12,6","11,8","4,8","89,4",340,"94,4%"
14015080,SP,Aeropuerto Rafael Nuñez,Cartagena De Indias,Bolívar,2,2,"-75,52","10,45","0,1","0,1","0,4","2,0","7,0","8,5","8,5","9,5","10,3","12,1","8,9","2,6","70,1",359,"99,7%"
14010030,PM,Bayunca,Cartagena De Indias,Bolívar,2,35,"-75,40","10,52","0,5","0,1","0,7","3,4","7,3","8,3","8,0","10,4","11,5","13,6","10,7","3,5","77,8",337,"93,6%"
29030370,PM,Santa Ana,Cartagena De Indias,Bolívar,2,1,"-75,55","10,23","0,2","0,0","0,4","1,8","5,5","5,8","5,7","5,5","6,3","8,0","6,1","1,5","46,7",346,"96,1%"
25021300,PM,El Limón ,Cicuco,Bolívar,2,20,"-74,65","9,27","1,4","1,7","3,4","6,1","10,4","8,8","8,9","10,9","10,8","10,0","7,7","3,1","83,3",347,"96,4%"
25021340,PM,La Esperanza,Cicuco,Bolívar,2,18,"-74,74","9,25","0,8","0,9","2,0","3,7","7,3","7,2","7,0","8,1","7,3","7,2","5,4","2,4","59,4",346,"96,1%"
25020960,PM,Córdoba,Córdoba (Bolívar),Bolívar,2,20,"-74,83","9,59","1,3","2,0","3,6","6,1","8,9","7,5","7,5","8,8","9,0","9,6","6,5","2,3","73,1",338,"93,9%"
29030480,PM,Camarón,El Carmén De Bolívar,Bolívar,2,60,"-75,31","9,86","2,9","2,9","5,2","9,3","10,7","9,0","8,4","10,4","12,5","13,0","12,7","7,2","104,3",324,"90,0%"
29015020,AM,Carmen de Bolívar,El Carmén De Bolívar,Bolívar,2,152,"-75,11","9,72","2,1","2,6","5,0","8,6","11,5","9,2","8,7","10,9","11,2","12,3","8,5","4,0","94,5",335,"93,1%"
29015000,CO,El Guamo - AUT ,El Guamo,Bolívar,2,75,"-74,85","10,06","1,6","1,8","4,6","8,6","10,5","10,0","9,6","11,3","11,2","11,3","9,0","3,9","93,4",326,"90,6%"
25021310,PM,El Pozón,Hatillo De Loba,Bolívar,2,20,"-74,41","9,00","1,2","1,2","2,1","5,0","9,1","7,4","7,8","9,4","10,7","10,7","9,4","4,7","78,7",345,"95,8%"
25027530,LM,Barbosa ,Magangué,Bolívar,2,19,"-74,64","9,02","2,2","1,7","3,5","7,2","12,5","11,0","11,3","13,1","13,9","14,5","12,3","5,8","109,1",343,"95,3%"
25021260,PM,Barranco de Yuca,Magangué,Bolívar,2,70,"-74,85","9,17","0,8","0,6","1,8","4,3","7,6","7,5","7,2","8,0","8,5","7,2","6,3","1,9","61,8",338,"93,9%"
25020950,PM,San Antonio Alerta,Magangué,Bolívar,2,10,"-74,77","9,04","1,1","1,3","2,4","5,7","10,9","11,1","11,0","11,6","12,1","11,4","9,4","3,7","91,6",339,"94,2%"
29030430,PM,El Viso,Mahates,Bolívar,2,8,"-75,24","10,15","1,0","0,8","2,3","6,7","10,4","10,0","11,0","12,3","12,0","13,8","10,7","3,7","94,7",343,"95,3%"
29030170,PM,Gamero,Mahates,Bolívar,2,10,"-75,20","10,20","0,4","0,6","1,7","4,8","6,1","5,3","6,2","6,9","6,7","7,1","5,4","2,0","53,2",358,"99,4%"
29030280,PM,San Basilio,Mahates,Bolívar,2,50,"-75,20","10,09","1,5","1,4","3,4","8,3","10,6","9,3","9,6","11,5","11,8","12,0","10,9","3,4","93,8",343,"95,3%"
25020890,PM,Chilloa,Margarita,Bolívar,2,20,"-74,22","9,12","1,0","1,7","3,3","7,7","10,5","8,2","7,8","9,6","10,2","10,4","8,4","3,2","81,9",346,"96,1%"
29030310,PM,El Nispero,María La Baja,Bolívar,2,10,"-75,42","9,93","1,1","0,7","2,5","5,5","9,3","8,3","9,8","10,4","10,4","11,1","9,1","4,0","82,2",359,"99,7%"
29030160,PM,Flamenco,María La Baja,Bolívar,2,12,"-75,40","9,97","0,6","0,7","1,5","4,4","8,0","7,1","8,2","9,4","8,1","9,0","6,3","2,9","66,2",360,"100,0%"
29030450,PM,La Calma,María La Baja,Bolívar,2,60,"-75,26","9,93","2,9","3,0","6,2","10,4","12,0","9,1","10,1","11,1","12,7","14,3","12,7","6,4","110,8",343,"95,3%"
29030780,PM,Mampuján,María La Baja,Bolívar,2,60,"-75,23","9,98","2,2","2,4","4,6","9,2","10,4","9,7","9,6","10,8","12,2","12,9","11,9","6,5","102,4",356,"98,9%"
29035040,CP,Nueva Florida,María La Baja,Bolívar,2,13,"-75,35","9,94","1,6","1,9","3,7","8,4","11,2","11,1","11,6","13,8","12,1","13,0","11,7","5,9","105,9",328,"91,1%"
29030530,PM,Plátano,María La Baja,Bolívar,2,60,"-75,24","9,92","1,4","1,2","3,2","6,1","9,1","7,6","8,4","9,6","11,2","11,5","9,2","4,5","83,0",328,"91,1%"
29030080,PM,Puerto Santander,María La Baja,Bolívar,2,5,"-75,32","10,00","1,4","1,5","3,4","8,3","11,6","11,2","11,8","12,4","12,6","11,9","10,5","5,0","101,8",342,"95,0%"
29035110,CO,San Pablo,María La Baja,Bolívar,2,20,"-75,26","10,04","1,8","1,5","4,2","9,9","13,3","13,2","12,9","14,7","14,6","14,5","13,3","6,3","120,1",333,"92,5%"
25021270,PM,Candelaria,Mompós,Bolívar,2,20,"-74,53","9,07","1,5","1,5","2,9","5,9","10,3","9,6","9,9","11,3","11,8","11,0","10,0","4,6","90,4",349,"96,9%"
25021330,PM,Guaymaral,Mompós,Bolívar,2,20,"-74,61","9,12","1,7","1,3","2,9","6,1","10,1","10,1","9,1","11,1","11,0","10,5","9,3","5,0","88,2",347,"96,4%"
25021350,PM,Mompós,Mompós,Bolívar,2,20,"-74,44","9,26","1,0","1,3","3,5","6,8","9,9","8,4","8,4","9,6","9,9","10,4","8,1","3,8","81,0",348,"96,7%"
25021180,PM,Santa Cruz,Mompós,Bolívar,2,20,"-74,69","9,08","1,5","0,9","2,5","5,7","11,3","10,8","11,2","12,9","13,0","12,6","10,4","4,6","97,5",355,"98,6%"
25021280,PM,Coyongal Alertas,Pinillos,Bolívar,2,20,"-74,51","8,97","1,6","1,8","3,5","6,6","10,7","10,3","10,3","11,5","12,1","13,0","10,9","5,1","97,4",349,"96,9%"
25025210,CO,Pinillos,Pinillos,Bolívar,2,10,"-74,46","8,91","2,1","1,8","3,3","7,2","12,1","10,6","10,3","11,6","13,0","13,9","11,8","5,6","103,3",329,"91,4%"
25027410,LM,Regidor,Regidor,Bolívar,8,35,"-73,82","8,67","1,3","1,7","3,8","6,7","9,4","7,8","8,1","10,2","11,0","11,8","8,0","2,4","82,3",351,"97,5%"
29030050,PM,San Estanislao,San Estanislao,Bolívar,2,20,"-75,16","10,40","0,8","0,6","2,2","5,8","9,2","8,8","8,1","10,0","9,6","10,5","8,3","3,0","77,0",348,"96,7%"
25021290,PM,El Jolon,San Fernando,Bolívar,2,25,"-74,41","9,10","2,0","1,9","4,7","7,6","12,4","11,0","9,9","12,3","12,8","13,0","10,6","5,1","103,3",344,"95,6%"
25021090,PM,Santa Rosa,San Fernando,Bolívar,2,40,"-74,31","9,09","1,1","1,2","2,8","4,9","7,7","6,0","6,4","8,5","9,3","8,6","7,3","3,2","66,9",341,"94,7%"
29030500,PM,Casa de Piedra,San Jacinto,Bolívar,2,60,"-75,22","9,87","3,1","2,9","5,9","9,4","10,6","7,7","7,1","10,0","10,8","12,2","10,3","6,4","96,4",347,"96,4%"
29030150,PG,San Cristobal,San Jacinto,Bolívar,2,70,"-75,25","9,87","3,4","2,8","5,5","10,9","12,3","9,9","8,7","11,6","11,8","13,8","13,0","7,0","110,7",330,"91,7%"
25020810,PM,Astilleros,San Jacinto Del Cauca,Bolívar,1,40,"-74,61","8,29","3,8","3,2","6,6","11,9","17,4","16,8","16,9","17,9","16,6","17,8","16,8","10,5","156,2",359,"99,7%"
25020330,PM,Caimital,San Jacinto Del Cauca,Bolívar,1,25,"-74,57","8,37","2,1","1,9","4,2","9,5","13,8","12,1","13,9","15,3","14,0","15,1","13,7","7,8","123,6",354,"98,3%"
25020410,PM,La Candelaria,San Jacinto Del Cauca,Bolívar,1,28,"-74,73","8,22","3,1","2,3","4,8","10,0","15,8","15,8","15,2","17,9","14,4","16,2","16,4","8,6","140,4",359,"99,7%"
25027910,LM,La Raya,San Jacinto Del Cauca,Bolívar,1,40,"-74,56","8,34","2,9","2,6","5,2","10,0","15,3","14,5","15,6","17,1","15,1","17,0","15,9","9,5","140,6",359,"99,7%"
25020420,PM,Las Varas,San Jacinto Del Cauca,Bolívar,1,39,"-74,56","8,38","3,4","3,0","6,1","11,9","17,7","17,7","17,3","19,3","17,5","19,1","17,8","11,1","161,9",349,"96,9%"
29030570,PG,La Haya,San Juan Nepomuceno,Bolívar,2,100,"-75,19","9,96","1,7","2,5","4,6","8,5","9,4","8,1","8,2","10,4","11,1","11,2","10,1","4,9","90,6",338,"93,9%"
29030200,PM,San Cayetano,San Juan Nepomuceno,Bolívar,2,70,"-75,14","10,10","1,9","1,9","4,2","7,6","9,5","8,7","8,1","10,4","9,7","10,4","9,4","4,2","86,0",354,"98,3%"
25021540,PM,Las Aguadas - Alerta,San Martín De Loba,Bolívar,2,30,"-74,05","8,95","1,2","1,7","4,0","7,3","9,7","8,1","7,5","9,8","11,5","11,8","10,0","3,6","86,2",346,"96,1%"
25020870,PM,Playitas,San Martín De Loba,Bolívar,2,40,"-73,97","8,82","0,9","1,0","3,1","5,6","8,3","6,4","5,9","8,1","9,0","10,8","8,3","2,5","70,1",353,"98,1%"
23205020,CO,Colegio Cooperativo,San Pablo (Bolívar),Bolívar,8,165,"-73,93","7,48","2,0","3,0","7,7","12,7","15,0","12,7","12,4","14,4","15,0","15,4","12,1","5,7","128,1",332,"92,2%"
23200060,PM,Santo Domingo,San Pablo (Bolívar),Bolívar,8,80,"-73,94","7,67","1,8","2,2","5,5","9,4","12,5","10,5","10,0","11,1","11,2","11,4","9,6","4,5","99,7",349,"96,9%"
23205050,CO,Canelos -AUT,Santa Rosa Del Sur,Bolívar,8,750,"-74,24","7,89","5,0","5,8","10,2","14,8","18,2","14,3","14,0","15,7","15,8","17,2","15,0","8,1","154,1",347,"96,4%"
23205030,CO,Santa Rosa de Simití,Santa Rosa Del Sur,Bolívar,8,650,"-74,06","7,97","1,7","1,8","6,2","10,5","15,1","12,5","11,4","13,2","12,9","13,3","10,5","3,7","112,9",345,"95,8%"
25021320,PM,El Sudan,Tiquisio (Puerto Rico),Bolívar,2,23,"-74,21","8,64","1,9","2,1","3,4","7,1","8,6","8,2","7,8","9,0","10,0","11,8","11,7","5,8","87,3",348,"96,7%"
14010050,PM,Cañaveral,Turbaco,Bolívar,2,75,"-75,34","10,41","0,6","0,6","1,7","4,9","6,8","6,5","6,7","7,4","8,2","8,7","7,3","2,5","61,9",348,"96,7%"
29010120,PM,Hacienda Caño Negro ,Zambrano,Bolívar,2,80,"-74,95","9,74","1,6","1,6","3,7","5,3","6,3","5,6","5,5","6,4","6,4","7,2","5,6","1,5","56,6",319,"88,6%"
29010130,PM,Hacienda Indugan ,Zambrano,Bolívar,2,20,"-74,85","9,81","1,0","1,1","2,7","3,9","5,8","4,8","4,9","5,8","5,4","6,5","4,8","1,8","48,4",345,"95,8%"
25025020,CP,Monterrey Forestal,Zambrano,Bolívar,2,25,"-74,84","9,73","1,1","1,8","3,7","5,7","9,0","8,0","7,5","9,1","8,1","9,0","6,3","2,0","71,1",329,"91,4%"
29010050,PM,Zambrano,Zambrano,Bolívar,2,15,"-74,82","9,70","1,1","1,4","3,0","4,6","7,1","5,9","6,0","6,9","6,8","7,2","4,9","2,2","57,2",328,"91,1%"
35070260,PG,Almeida,Almeida,Boyacá,6,1954,"-73,38","4,97","4,3","5,1","11,0","16,8","20,8","22,7","23,3","20,2","15,4","13,4","11,2","5,6","169,7",335,"93,1%"
35070470,PM,Escuela Los Molinos,Almeida,Boyacá,6,2150,"-73,41","4,95","3,8","5,4","11,0","16,1","20,6","22,9","24,4","21,9","16,2","14,8","12,0","5,9","175,0",343,"95,3%"
35090060,PM,Cazadero,Aquitania,Boyacá,6,1725,"-72,98","5,28","7,9","8,6","14,8","20,8","24,5","24,7","26,9","25,3","20,9","20,9","17,8","10,7","223,9",346,"96,1%"
35090070,PM,Guamo de Sisbaca,Aquitania,Boyacá,6,2575,"-72,92","5,37","5,1","7,2","11,9","19,4","25,3","24,9","26,8","27,2","23,4","21,9","15,5","7,6","216,1",336,"93,3%"
35160010,PM,Potrerito,Aquitania,Boyacá,6,347,"-72,95","5,48","2,8","4,1","6,9","12,4","14,8","14,9","16,5","15,1","11,9","11,3","9,4","3,8","124,1",335,"93,1%"
35195060,CO,Toquilla - AUT ,Aquitania,Boyacá,6,2950,"-72,79","5,52","2,7","3,7","8,0","13,1","16,4","19,4","20,7","19,6","15,1","14,2","10,8","3,8","147,3",347,"96,4%"
24010630,PM,Arcabuco,Arcabuco,Boyacá,6,2600,"-73,44","5,76","11,3","13,0","19,1","19,3","16,2","10,5","9,3","7,9","10,5","17,7","20,5","15,1","170,4",352,"97,8%"
35080030,PM,Camp Buenavista,Berbeo,Boyacá,6,1370,"-73,09","5,18","4,1","4,6","9,5","15,3","21,3","22,5","22,3","21,2","16,5","15,9","13,5","8,7","175,5",352,"97,8%"
24035330,AM,Boavita,Boavita,Boyacá,6,2150,"-72,58","6,33","6,0","7,9","13,1","17,6","18,2","14,5","12,8","13,3","14,0","18,5","17,0","9,0","161,7",354,"98,3%"
35085050,CO,Campohermoso,Campohermoso,Boyacá,6,1300,"-73,10","5,03","5,9","6,5","13,4","20,9","25,9","26,0","27,0","25,1","21,1","21,0","18,7","10,6","222,0",354,"98,3%"
35080060,PM,Los Cedros ,Campohermoso,Boyacá,6,1600,"-73,20","5,01","5,4","6,1","12,2","20,1","24,3","24,7","25,8","23,9","18,6","18,0","15,3","8,8","203,3",350,"97,2%"
